annee,soir,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points,,,,annee,DF,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points
1974,FI,13,Ireland,Irlande,Tina Reynolds,Cross Your Heart,Anglais,7,11,,,,,,,,,,,,,
"1974,FI,6,Israel,Israël,Kaveret (en),""Natati La Khayay"
"(נתתי לה חיי)"",Hébreu,7,11,,,,,,,,,,,,,"
1974,FI,17,Italy,Italie,Gigliola Cinquetti,Sì,Italien,2,18,,,,,,,,,,,,,
1974,FI,9,,Luxembourg,Ireen Sheer,Bye Bye I Love You,Français,4,14,,,,,,,,,,,,,
1974,FI,10,,Monaco,Romuald,Celui qui reste et celui qui s'en va,Français,4,14,,,,,,,,,,,,,
1974,FI,4,Norway,Norvège,Anne-Karine Strøm & Bendik Singers (en),The First Day of Love,Anglais,14,3,,,,,,,,,,,,,
1974,FI,12,The netherlands,Pays-Bas,Mouth & MacNeal,I See a Star,Anglais,3,15,,,,,,,,,,,,,
1974,FI,16,Portugal,Portugal,Paulo de Carvalho,E depois do adeus,Portugais,14,3,,,,,,,,,,,,,
1974,FI,2,United kingdom,Royaume-Uni,Olivia Newton-John,Long Live Love,Anglais,4,14,,,,,,,,,,,,,
1974,FI,8,Sweden,Suède,ABBA,Waterloo,Anglais,1,24,,,,,,,,,,,,,
1974,FI,15,Switzerland,Suisse,Piera Martell,Mein Ruf nach dir,Allemand,14,3,,,,,,,,,,,,,
1974,FI,7,,Yougoslavie,Korni Grupa (en),Moja generacija,Serbo-croate,12,6,,,,,,,,,,,,,
1973,FI,4,Germany,Allemagne,Allemand,Gitte,Junger Tag,8,85,,,,,,,,,,,,,
"1973,FI,2,Belgium,Belgique,Néerlandais2,Nicole & Hugo,""Baby, Baby"",17,58,,,,,,,,,,,,,"
1973,FI,7,Spain,Espagne,Espagnol,Mocedades,Eres tú,2,125,,,,,,,,,,,,,
"1973,FI,1,Finland,Finlande,Anglais,Marion Rung,""Tom, Tom, Tom"",6,93,,,,,,,,,,,,,"
1973,FI,16,France,France,Français,Martine Clémenceau,Sans toi,15,65,,,,,,,,,,,,,
1973,FI,14,Ireland,Irlande,Anglais,Maxi (en),Do I Dream?,10,80,,,,,,,,,,,,,
"1973,FI,17,Israel,Israël,Hébreu,Ilanit,""Ey Sham"
"(אי שם)"",4,97,,,,,,,,,,,,,"
1973,FI,10,Italy,Italie,Italien,Massimo Ranieri,Chi sara' con te,13,74,,,,,,,,,,,,,
1973,FI,11,,Luxembourg,Français,Anne-Marie David,Tu te reconnaîtras,1,129,,,,,,,,,,,,,
1973,FI,6,,Monaco,Français,Marie,Un train qui part,8,85,,,,,,,,,,,,,
"1973,FI,5,Norway,Norvège,""Anglais, français1"",Bendik Singers (en),It's Just a Game,7,89,,,,,,,,,,,,,"
1973,FI,13,The netherlands,Pays-Bas,Néerlandais,Ben Cramer,De oude muzikant,14,69,,,,,,,,,,,,,
1973,FI,3,Portugal,Portugal,Portugais,Fernando Tordo (en),Tourada,10,80,,,,,,,,,,,,,
1973,FI,15,United kingdom,Royaume-Uni,Anglais,Cliff Richard,Power to All Our Friends,3,123,,,,,,,,,,,,,
1973,FI,12,Sweden,Suède,Anglais,Nova,You're Summer,5,94,,,,,,,,,,,,,
"1973,FI,8,Switzerland,Suisse,Français,Patrick Juvet,""Je vais me marier, Marie"",12,79,,,,,,,,,,,,,"
1973,FI,9,,Yougoslavie,Serbo-croate,Zdravko Čolić,Gori vatra,15,65,,,,,,,,,,,,,
1972,FI,1,Germany,Allemagne,Mary Roos,Nur die Liebe läßt uns leben,Allemand,3,107,,,,,,,,,,,,,
1972,FI,11,Austria,Autriche,Milestones,Falter im Wind,Allemand,5,100,,,,,,,,,,,,,
1972,FI,16,Belgium,Belgique,Serge & Christine Ghisoland,À la folie ou pas du tout,Français,17,55,,,,,,,,,,,,,
1972,FI,4,Spain,Espagne,Jaime Morey,Amanece,Espagnol,10,83,,,,,,,,,,,,,
1972,FI,10,Finland,Finlande,Päivi Paunu & Kim Floor,Muistathan,Finnois,12,78,,,,,,,,,,,,,
1972,FI,2,France,France,Betty Mars,Comé-comédie,Français,11,81,,,,,,,,,,,,,
1972,FI,3,Ireland,Irlande,Sandie Jones,Ceol an Ghrá,Irlandais,15,72,,,,,,,,,,,,,
1972,FI,12,Italy,Italie,Nicola di Bari,I giorni dell'arcobaleno,Italien,6,92,,,,,,,,,,,,,
1972,FI,17,,Luxembourg,Vicky Leandros,Après toi,Français,1,128,,,,,,,,,,,,,
1972,FI,9,Malta,Malte,Helen & Joseph,L-imhabba,Maltais,18,48,,,,,,,,,,,,,
1972,FI,15,,Monaco,Anne-Marie Godart & Peter McLane,Comme on s'aime,Français,16,65,,,,,,,,,,,,,
1972,FI,6,Norway,Norvège,Grethe Kausland & Benny Borg,Småting,Norvégien,14,73,,,,,,,,,,,,,
1972,FI,18,The netherlands,Pays-Bas,Sandra & Andres,Als het om de liefde gaat,Néerlandais,4,106,,,,,,,,,,,,,
1972,FI,7,Portugal,Portugal,Carlos Mendes,A festa da vida,Portugais,7,90,,,,,,,,,,,,,
"1972,FI,5,United kingdom,Royaume-Uni,The New Seekers,""Beg, Steal or Borrow"",Anglais,2,114,,,,,,,,,,,,,"
1972,FI,14,Sweden,Suède,Family Four,Härliga sommerdag,Suédois,13,75,,,,,,,,,,,,,
1972,FI,8,Switzerland,Suisse,Véronique Müller,C'est la chanson de mon amour,Français,8,88,,,,,,,,,,,,,
1972,FI,13,,Yougoslavie,Tereza Kesovija,Muzika i ti,Serbo-croate,9,87,,,,,,,,,,,,,
1971,FI,5,Germany,Allemagne,Katja Ebstein,Diese Welt,Allemand,3,100,,,,,,,,,,,,,
1971,FI,1,Austria,Autriche,Marianne Mendt,Musik,Allemand viennois,16,66,,,,,,,,,,,,,
"1971,FI,10,Belgium,Belgique,Lily Castel et Jacques Raymond,""Goeiemorgen, morgen"",Néerlandais,14,68,,,,,,,,,,,,,"
1971,FI,6,Spain,Espagne,Karina,En un mundo nuevo,Espagnol,2,116,,,,,,,,,,,,,
1971,FI,17,Finland,Finlande,Markku Aro & Koivistolaiset,Tie uuteen päivään,Finnois,8,84,,,,,,,,,,,,,
1971,FI,7,France,France,Serge Lama,Un jardin sur la Terre,Français,10,82,,,,,,,,,,,,,
1971,FI,13,Ireland,Irlande,Angela Farrell,One Day Love,Anglais,11,79,,,,,,,,,,,,,
1971,FI,11,Italy,Italie,Massimo Ranieri,L'amore è un attimo,Italien,5,91,,,,,,,,,,,,,
"1971,FI,8,,Luxembourg,Monique Melsen,""Pomme, pomme, pomme"",Français,13,70,,,,,,,,,,,,,"
1971,FI,2,Malta,Malte,Joe Grech,Marija l-Maltija,Maltais,18,52,,,,,,,,,,,,,
"1971,FI,3,,Monaco,Séverine,""Un banc, un arbre, une rue"",Français,1,128,,,,,,,,,,,,,"
1971,FI,18,Norway,Norvège,Hanne Krogh,Lykken er...,Norvégien,17,65,,,,,,,,,,,,,
1971,FI,14,The netherlands,Pays-Bas,Saskia & Serge,Tijd,Néerlandais,6,85,,,,,,,,,,,,,
1971,FI,15,Portugal,Portugal,Tonicha,Menina,Portugais,9,83,,,,,,,,,,,,,
1971,FI,9,United kingdom,Royaume-Uni,Clodagh Rodgers,Jack in the Box,Anglais,4,98,,,,,,,,,,,,,
1971,FI,12,Sweden,Suède,Family Four,Vita vidder,Suédois,6,85,,,,,,,,,,,,,
"1971,FI,4,Switzerland,Suisse,""Peter, Sue & Marc"",Les Illusions de nos vingt ans,Français,12,78,,,,,,,,,,,,,"
1971,FI,16,,Yougoslavie,Krunoslav Slabinac,Tvoj dječak je tužan,Serbo-croate,14,68,,,,,,,,,,,,,
1970,FI,11,Germany,Allemagne,Katja Ebstein,Wunder gibt es immer wieder,Allemand,3,12,,,,,,,,,,,,,
1970,FI,5,Belgium,Belgique,Jean Vallée,Viens l'oublier,Français,8,5,,,,,,,,,,,,,
1970,FI,9,Spain,Espagne,Julio Iglesias,Gwendolyne,Espagnol,4,8,,,,,,,,,,,,,
1970,FI,6,France,France,Guy Bonnet,Marie-Blanche,Français,4,8,,,,,,,,,,,,,
1970,FI,12,Ireland,Irlande,Dana,All Kinds of Everything,Anglais,1,32,,,,,,,,,,,,,
1970,FI,3,Italy,Italie,Gianni Morandi,Occhi di ragazza,Italien,8,5,,,,,,,,,,,,,
1970,FI,8,,Luxembourg,David Alexandre Winter,Je suis tombé du ciel,Français,12,0,,,,,,,,,,,,,
1970,FI,10,,Monaco,Dominique Dussault,Marlène,Français,8,5,,,,,,,,,,,,,
1970,FI,1,The netherlands,Pays-Bas,Hearts of Soul,Waterman,Néerlandais,7,7,,,,,,,,,,,,,
"1970,FI,7,United kingdom,Royaume-Uni,Mary Hopkin,""Knock, Knock Who's There?"",Anglais,2,26,,,,,,,,,,,,,"
1970,FI,2,Switzerland,Suisse,Henri Dès,Retour,Français,4,8,,,,,,,,,,,,,
"1970,FI,4,,Yougoslavie,Eva Sršen,""Pridi, dala ti bom cvet"",Slovène,11,4,,,,,,,,,,,,,"
1969,FI,13,Germany,Allemagne,Siw Malmkvist,Primaballerina,Allemand,9,8,,,,,,,,,,,,,
1969,FI,10,Belgium,Belgique,Louis Neefs,Jennifer Jennings,Néerlandais,7,10,,,,,,,,,,,,,
1969,FI,3,Spain,Espagne,Salomé,Vivo cantando,Espagnol,1,18,,,,,,,,,,,,,
1969,FI,16,Finland,Finlande,Jarkko & Laura,Kuin silloin ennen,Finnois,12,6,,,,,,,,,,,,,
"1969,FI,14,France,France,Frida Boccara,""Un jour, un enfant"",Français,1,18,,,,,,,,,,,,,"
1969,FI,5,Ireland,Irlande,Muriel Day,The Wages of Love,Anglais,7,10,,,,,,,,,,,,,
1969,FI,6,Italy,Italie,Iva Zanicchi,Due grosse lacrime bianche,Italien,13,5,,,,,,,,,,,,,
1969,FI,2,,Luxembourg,Romuald,Catherine,Français,11,7,,,,,,,,,,,,,
"1969,FI,4,,Monaco,Jean-Jacques,""Maman, Maman"",Français,6,11,,,,,,,,,,,,,"
"1969,FI,12,Norway,Norvège,Kirsti Sparboe,""Oj, oj, oj, så glad jeg skal bli"",Norvégien,16,1,,,,,,,,,,,,,"
1969,FI,8,The netherlands,Pays-Bas,Lenny Kuhr,De troubadour,Néerlandais,1,18,,,,,,,,,,,,,
1969,FI,15,Portugal,Portugal,Simone de Oliveira,Desfolhada portuguesa,Portugais,15,4,,,,,,,,,,,,,
1969,FI,7,United kingdom,Royaume-Uni,Lulu,Boom Bang-a-Bang,Anglais,1,18,,,,,,,,,,,,,
"1969,FI,9,Sweden,Suède,Tommy Körberg,""Judy, min vän"",Suédois,9,8,,,,,,,,,,,,,"
"1969,FI,11,Switzerland,Suisse,Paola del Medico,""Bonjour, Bonjour"",Allemand,5,13,,,,,,,,,,,,,"
1969,FI,1,,Yougoslavie,Ivan & 3M,Pozdrav svijetu,Serbo-croate,13,5,,,,,,,,,,,,,
1968,FI,16,Germany,Allemagne,Wencke Myhre,Ein Hoch der Liebe,Allemand,6,11,,,,,,,,,,,,,
1968,FI,4,Austria,Autriche,Karel Gott,Tausend Fenster,Allemand,13,2,,,,,,,,,,,,,
1968,FI,3,Belgium,Belgique,Claude Lombard,Quand tu reviendras,Français,7,8,,,,,,,,,,,,,
"1968,FI,15,Spain,Espagne,Massiel,""La, la, la"",Espagnol,1,29,,,,,,,,,,,,,"
1968,FI,9,Finland,Finlande,Kristina Hautala,Kun kello käy,Finnois,16,1,,,,,,,,,,,,,
1968,FI,10,France,France,Isabelle Aubret,La Source,Français,3,20,,,,,,,,,,,,,
1968,FI,14,Ireland,Irlande,Pat McGeegan,Chance of a Lifetime,Anglais,4,18,,,,,,,,,,,,,
1968,FI,11,Italy,Italie,Sergio Endrigo,Marianne,Italien,10,7,,,,,,,,,,,,,
1968,FI,5,,Luxembourg,Chris Baldo et Sophie Garel,Nous vivrons d'amour,Français,11,5,,,,,,,,,,,,,
1968,FI,7,,Monaco,Line & Willy,À chacun sa chanson,Français,7,8,,,,,,,,,,,,,
1968,FI,13,Norway,Norvège,Odd Børre,Stress,Norvégien,13,2,,,,,,,,,,,,,
1968,FI,2,The netherlands,Pays-Bas,Ronnie Tober,Morgen,Néerlandais,16,1,,,,,,,,,,,,,
1968,FI,1,Portugal,Portugal,Carlos Mendes,Verão,Portugais,11,5,,,,,,,,,,,,,
1968,FI,12,United kingdom,Royaume-Uni,Cliff Richard,Congratulations,Anglais,2,28,,,,,,,,,,,,,
"1968,FI,8,Sweden,Suède,Claes-Göran Hederström,""Det börjar verka kärlek, banne mej"",Suédois,5,15,,,,,,,,,,,,,"
1968,FI,6,Switzerland,Suisse,Gianni Mascolo,Guardando il sole,Italien,13,2,,,,,,,,,,,,,
1968,FI,17,,Yougoslavie,Dubrovački trubaduri,Jedan dan,Serbo-croate,7,8,,,,,,,,,,,,,
1967,FI,9,Germany,Allemagne,Inge Brück,Anouschka,Allemand,8,7,,,,,,,,,,,,,
1967,FI,3,Austria,Autriche,Peter Horten,Warum es hunderttausend Sterne gibt,Allemand,14,2,,,,,,,,,,,,,
1967,FI,10,Belgium,Belgique,Louis Neefs,Ik heb zorgen,Néerlandais,7,8,,,,,,,,,,,,,
1967,FI,12,Spain,Espagne,Raphael,Hablemos del amor,Espagnol,6,9,,,,,,,,,,,,,
1967,FI,8,Finland,Finlande,Fredi,Varjoon - suojaan,Finnois,12,3,,,,,,,,,,,,,
1967,FI,4,France,France,Noëlle Cordier,Il doit faire beau là-bas,Français,3,20,,,,,,,,,,,,,
1967,FI,17,Ireland,Irlande,Sean Dunphy,If I Could Choose,Anglais,2,22,,,,,,,,,,,,,
1967,FI,16,Italy,Italie,Claudio Villa,Non andare più lontano,Italien,11,4,,,,,,,,,,,,,
1967,FI,2,,Luxembourg,Vicky Leandros,L'amour est bleu,Français,4,17,,,,,,,,,,,,,
1967,FI,14,,Monaco,Minouche Barelli,Boum-Badaboum,Français,5,10,,,,,,,,,,,,,
1967,FI,13,Norway,Norvège,Kirsti Sparboe,Dukkemann,Norvégien,14,2,,,,,,,,,,,,,
1967,FI,1,The netherlands,Pays-Bas,Therese Steinmetz,Ring-dinge-ding,Néerlandais,14,2,,,,,,,,,,,,,
1967,FI,5,Portugal,Portugal,Eduardo Nascimento,O vento mudou,Portugais,12,3,,,,,,,,,,,,,
1967,FI,11,United kingdom,Royaume-Uni,Sandie Shaw,Puppet on a String,Anglais,1,47,,,,,,,,,,,,,
1967,FI,7,Sweden,Suède,Östen Warnerbring,Som en dröm,Suédois,8,7,,,,,,,,,,,,,
1967,FI,6,Switzerland,Suisse,Géraldine,Quel cœur vas-tu briser ?,Français,17,0,,,,,,,,,,,,,
1967,FI,15,,Yougoslavie,Lado Leskovar,Vse rože sveta,Slovène,8,7,,,,,,,,,,,,,
1966,FI,1,Germany,Allemagne,Margot Eskens,Die Zeiger der Uhr,Allemand,10,7,,,,,,,,,,,,,
"1966,FI,9,Austria,Autriche,Udo Jürgens,""Merci, Chérie"",Allemand,1,31,,,,,,,,,,,,,"
"1966,FI,3,Belgium,Belgique,Tonia,""Un peu de poivre, un peu de sel"",Français,4,14,,,,,,,,,,,,,"
"1966,FI,2,Denmark,Danemark,Ulla Pia,""Stop, mens legen er go'"",Danois,14,4,,,,,,,,,,,,,"
1966,FI,11,Spain,Espagne,Raphael,Yo soy aquél,Espagnol,7,9,,,,,,,,,,,,,
1966,FI,7,Finland,Finlande,Ann Christine,Playboy,Finnois,10,7,,,,,,,,,,,,,
1966,FI,15,France,France,Dominique Walter,Chez nous,Français,16,1,,,,,,,,,,,,,
1966,FI,17,Ireland,Irlande,Dickie Rock,Come Back to Stay,Anglais,4,14,,,,,,,,,,,,,
"1966,FI,14,Italy,Italie,Domenico Modugno,""Dio, come ti amo"",Italien,17,0,,,,,,,,,,,,,"
1966,FI,4,,Luxembourg,Michèle Torr,Ce soir je t'attendais,Français,10,7,,,,,,,,,,,,,
1966,FI,13,,Monaco,Tereza,Bien plus fort,Français,17,0,,,,,,,,,,,,,
1966,FI,6,Norway,Norvège,Åse Kleveland,Intet er nytt under solen,Norvégien,3,15,,,,,,,,,,,,,
1966,FI,16,The netherlands,Pays-Bas,Milly Scott,Fernando en Filippo,Néerlandais,15,2,,,,,,,,,,,,,
1966,FI,8,Portugal,Portugal,Madalena Iglesias,Ele e ela,Portugais,13,6,,,,,,,,,,,,,
1966,FI,18,United kingdom,Royaume-Uni,Kenneth McKellar,A Man Without Love,Anglais,9,8,,,,,,,,,,,,,
1966,FI,10,Sweden,Suède,Lill Lindfors & Svante Thuresson,Nygammal vals,Suédois,2,16,,,,,,,,,,,,,
1966,FI,12,Switzerland,Suisse,Madeleine Pascal,Ne vois-tu pas ?,Français,6,12,,,,,,,,,,,,,
1966,FI,5,,Yougoslavie,Berta Ambrož,Brez besed,Slovène,7,9,,,,,,,,,,,,,
"1965,FI,3,Germany,Allemagne,Ulla Wiesner,""Paradies, wo bist du?"",Allemand,15,0,,,,,,,,,,,,,"
"1965,FI,6,Austria,Autriche,Udo Jürgens,""Sag ihr, ich lass sie grüßen"",Allemand,4,16,,,,,,,,,,,,,"
1965,FI,8,Belgium,Belgique,Lize Marke,Als het weer lente is,Néerlandais,15,0,,,,,,,,,,,,,
1965,FI,14,Denmark,Danemark,Birgit Brüel,For din skyld,Danois,7,10,,,,,,,,,,,,,
"1965,FI,5,Spain,Espagne,Conchita Bautista,""¡Qué bueno, qué bueno!"",Espagnol,15,0,,,,,,,,,,,,,"
1965,FI,16,Finland,Finlande,Viktor Klimenko,Aurinko laskee länteen,Finnois,15,0,,,,,,,,,,,,,
1965,FI,11,France,France,Guy Mardel,N'avoue jamais,Français,3,22,,,,,,,,,,,,,
1965,FI,4,Ireland,Irlande,Butch Moore,Walking the Streets in the Rain,Anglais,6,11,,,,,,,,,,,,,
"1965,FI,13,Italy,Italie,Bobby Solo,""Se piangi, se ridi"",Italien,5,15,,,,,,,,,,,,,"
"1965,FI,15,,Luxembourg,France Gall,""Poupée de cire, poupée de son"",Français,1,32,,,,,,,,,,,,,"
1965,FI,9,,Monaco,Marjorie Noël,Va dire à l'amour,Français,9,7,,,,,,,,,,,,,
1965,FI,7,Norway,Norvège,Kirsti Sparboe,Karusell,Norvégien,13,1,,,,,,,,,,,,,
1965,FI,1,The netherlands,Pays-Bas,Conny Vandenbos,t Is genoeg,Néerlandais,11,5,,,,,,,,,,,,,
1965,FI,12,Portugal,Portugal,Simone de Oliveira,Sol de inverno,Portugais,13,1,,,,,,,,,,,,,
1965,FI,2,United kingdom,Royaume-Uni,Kathy Kirby,I Belong,Anglais,2,26,,,,,,,,,,,,,
1965,FI,10,Sweden,Suède,Ingvar Wixell,Absent Friend,Anglais,10,6,,,,,,,,,,,,,
"1965,FI,18,Switzerland,Suisse,Yovánna,""Non, à jamais sans toi"",Français,8,8,,,,,,,,,,,,,"
1965,FI,17,,Yougoslavie,Vice Vukov,Čežnja,Croate,12,2,,,,,,,,,,,,,
1964,FI,9,Germany,Allemagne,Nora Nova,Man gewöhnt sich so schnell an das Schöne,Allemand,13,0,,,,,,,,,,,,,
"1964,FI,6,Austria,Autriche,Udo Jürgens,""Warum nur, warum?"",Allemand,6,11,,,,,,,,,,,,,"
1964,FI,15,Belgium,Belgique,Robert Cogoi,Près de ma rivière,Français,10,2,,,,,,,,,,,,,
1964,FI,4,Denmark,Danemark,Bjørn Tidmand,Sangen om dig,Danois,9,4,,,,,,,,,,,,,
"1964,FI,16,Spain,Espagne,""Tim, Nelly & Tony"",Caracola,Espagnol,12,1,,,,,,,,,,,,,"
1964,FI,5,Finland,Finlande,Lasse Mårtenson,Laiskotellen,Finnois,7,9,,,,,,,,,,,,,
1964,FI,7,France,France,Rachel,Le Chant de Mallory,Français,4,14,,,,,,,,,,,,,
1964,FI,12,Italy,Italie,Gigliola Cinquetti,Non ho l'età,Italien,1,49,,,,,,,,,,,,,
1964,FI,1,,Luxembourg,Hugues Aufray,Dès que le printemps revient,Français,4,14,,,,,,,,,,,,,
1964,FI,10,,Monaco,Romuald,Où sont-elles passées ?,Français,3,15,,,,,,,,,,,,,
1964,FI,3,Norway,Norvège,Arne Bendiksen,Spiral,Norvégien,8,6,,,,,,,,,,,,,
1964,FI,2,The netherlands,Pays-Bas,Anneke Grönloh,Jij bent mijn leven,Néerlandais,10,2,,,,,,,,,,,,,
1964,FI,11,Portugal,Portugal,Antonio Calvário,Oração,Portugais,13,0,,,,,,,,,,,,,
1964,FI,8,United kingdom,Royaume-Uni,Matt Monro,I Love the Little Things,Anglais,2,17,,,,,,,,,,,,,
1964,FI,14,Switzerland,Suisse,Anita Traversi,I miei pensieri,Italien,13,0,,,,,,,,,,,,,
1964,FI,13,,Yougoslavie,Sabahudin Kurt,Život je sklopio krug,Bosnien,13,0,,,,,,,,,,,,,
1963,FI,3,Germany,Allemagne,Heidi Brühl,Marcel,Allemand,9,5,,,,,,,,,,,,,
"1963,FI,4,Austria,Autriche,Carmela Corren,Vielleicht geschieht ein Wunder,""Allemand, anglais"",7,16,,,,,,,,,,,,,"
1963,FI,14,Belgium,Belgique,Jacques Raymond,Waarom?,Néerlandais,10,4,,,,,,,,,,,,,
1963,FI,8,Denmark,Danemark,Grethe & Jørgen Ingmann,Dansevise,Danois,1,42,,,,,,,,,,,,,
1963,FI,12,Spain,Espagne,José Guardiola,Algo prodigioso,Espagnol,12,2,,,,,,,,,,,,,
1963,FI,7,Finland,Finlande,Laila Halme,Muistojeni laulu,Finnois,13,0,,,,,,,,,,,,,
1963,FI,11,France,France,Alain Barrière,Elle était si jolie,Français,5,25,,,,,,,,,,,,,
1963,FI,6,Italy,Italie,Emilio Pericoli,Uno per tutte,Italien,3,37,,,,,,,,,,,,,
1963,FI,16,,Luxembourg,Nana Mouskouri,À force de prier,Français,8,13,,,,,,,,,,,,,
1963,FI,15,,Monaco,Françoise Hardy,L'amour s'en va,Français,5,25,,,,,,,,,,,,,
1963,FI,5,Norway,Norvège,Anita Thallaug,Solhverv,Norvégien,13,0,,,,,,,,,,,,,
1963,FI,2,The netherlands,Pays-Bas,Annie Palmen,Een speeldoos,Néerlandais,13,0,,,,,,,,,,,,,
1963,FI,1,United kingdom,Royaume-Uni,Ronnie Carroll,Say Wonderful Things,Anglais,4,28,,,,,,,,,,,,,
1963,FI,13,Sweden,Suède,Monica Zetterlund,En gång i Stockholm,Suédois,13,0,,,,,,,,,,,,,
1963,FI,10,Switzerland,Suisse,Esther Ofarim,T'en va pas,Français,2,40,,,,,,,,,,,,,
1963,FI,9,,Yougoslavie,Vice Vukov,Brodovi,Croate,11,3,,,,,,,,,,,,,
1962,FI,7,Germany,Allemagne,Conny Froboess,Zwei kleine Italiener,Allemand,6,9,,,,,,,,,,,,,
1962,FI,4,Austria,Autriche,Eleonore Schwarz,Nur in der Wiener Luft,Allemand,13,0,,,,,,,,,,,,,
1962,FI,2,Belgium,Belgique,Fud Leclerc,Ton nom,Français,13,0,,,,,,,,,,,,,
1962,FI,5,Denmark,Danemark,Ellen Winther,Vuggevise,Danois,10,2,,,,,,,,,,,,,
1962,FI,3,Spain,Espagne,Victor Balaguer,Llámame,Espagnol,13,0,,,,,,,,,,,,,
1962,FI,1,Finland,Finlande,Marion Rung,Tipi-tii,Finnois,7,4,,,,,,,,,,,,,
1962,FI,9,France,France,Isabelle Aubret,Un premier amour,Français,1,26,,,,,,,,,,,,,
"1962,FI,15,Italy,Italie,Claudio Villa,""Addio, addio"",Italien,9,3,,,,,,,,,,,,,"
1962,FI,14,,Luxembourg,Camillo Felgen,Petit Bonhomme,Français,3,11,,,,,,,,,,,,,
1962,FI,16,,Monaco,François Deguelt,Dis rien,Français,2,13,,,,,,,,,,,,,
"1962,FI,10,Norway,Norvège,Inger Jacobsen,""Kom sol, kom regn"",Norvégien,10,2,,,,,,,,,,,,,"
1962,FI,8,The netherlands,Pays-Bas,De Spelbrekers,Katinka,Néerlandais,13,0,,,,,,,,,,,,,
1962,FI,13,United kingdom,Royaume-Uni,Ronnie Carroll,Ring-A-Ding Girl,Anglais,4,10,,,,,,,,,,,,,
1962,FI,6,Sweden,Suède,Inger Berggren,Sol och vår,Suédois,7,4,,,,,,,,,,,,,
1962,FI,11,Switzerland,Suisse,Jean Philippe,Le Retour,Français,10,2,,,,,,,,,,,,,
1962,FI,12,,Yougoslavie,Lola Novakovic,Ne pali svetla u sumrak,Serbo-croate,4,10,,,,,,,,,,,,,
"1961,FI,8,Germany,Allemagne,Lale Andersen,Einmal sehen wir uns wieder,""Allemand, français"",13,3,,,,,,,,,,,,,"
1961,FI,3,Austria,Autriche,Jimmy Makulis,Sehnsucht,Allemand,15,1,,,,,,,,,,,,,
"1961,FI,11,Belgium,Belgique,Bob Benny,""September, gouden roos"",Néerlandais,15,1,,,,,,,,,,,,,"
1961,FI,13,Denmark,Danemark,Dario Campeotto,Angelique,Danois,5,12,,,,,,,,,,,,,
1961,FI,1,Spain,Espagne,Conchita Bautista,Estando contigo,Espagnol,9,8,,,,,,,,,,,,,
1961,FI,4,Finland,Finlande,Laila Kinnunen,Valoa ikkunassa,Finnois,10,6,,,,,,,,,,,,,
"1961,FI,9,France,France,Jean-Paul Mauric,""Printemps, avril carillonne"",Français,4,13,,,,,,,,,,,,,"
1961,FI,16,Italy,Italie,Betty Curtis,Al di là,Italien,5,12,,,,,,,,,,,,,
1961,FI,14,,Luxembourg,Jean-Claude Pascal,Nous les amoureux,Français,1,31,,,,,,,,,,,,,
"1961,FI,2,,Monaco,Colette Deréal,""Allons, allons les enfants"",Français,10,6,,,,,,,,,,,,,"
1961,FI,12,Norway,Norvège,Nora Brockstedt,Sommer i Palma,Norvégien,7,10,,,,,,,,,,,,,
1961,FI,6,The netherlands,Pays-Bas,Greetje Kauffeld,Wat een dag,Néerlandais,10,6,,,,,,,,,,,,,
1961,FI,15,United kingdom,Royaume-Uni,The Allisons,Are You Sure?,Anglais,2,24,,,,,,,,,,,,,
"1961,FI,7,Sweden,Suède,Lill-Babs,""April, april"",Suédois,14,2,,,,,,,,,,,,,"
1961,FI,10,Switzerland,Suisse,Franca di Rienzo,Nous aurons demain,Français,3,16,,,,,,,,,,,,,
1961,FI,5,,Yougoslavie,Ljiljana Petrovic,Neke davne zvezde,Serbe,8,9,,,,,,,,,,,,,
"1960,FI,11,Germany,Allemagne,Wyn Hoop,Bonne nuit ma chérie,""Allemand, français"",4,11,,,,,,,,,,,,,"
1960,FI,7,Austria,Autriche,Harry Winter,Du hast mich so fasziniert,Allemand,7,6,,,,,,,,,,,,,
1960,FI,5,Belgium,Belgique,Fud Leclerc,Mon amour pour toi,Français,6,9,,,,,,,,,,,,,
1960,FI,4,Denmark,Danemark,Katy Bødtger,Det var en yndig tid,Danois,10,4,,,,,,,,,,,,,
1960,FI,13,France,France,Jacqueline Boyer,Tom Pillibi,Français,1,32,,,,,,,,,,,,,
1960,FI,12,Italy,Italie,Renato Rascel,Romantica,Italien,8,5,,,,,,,,,,,,,
1960,FI,3,,Luxembourg,Camillo Felgen,So laang we's du do bast,Luxembourgeois,13,1,,,,,,,,,,,,,
1960,FI,8,,Monaco,François Deguelt,Ce soir-là,Français,3,15,,,,,,,,,,,,,
1960,FI,6,Norway,Norvège,Nora Brockstedt,Voi Voi,Norvégien,4,11,,,,,,,,,,,,,
1960,FI,10,The netherlands,Pays-Bas,Rudi Carrell,Wat een geluk,Néerlandais,12,2,,,,,,,,,,,,,
"1960,FI,1,United kingdom,Royaume-Uni,Bryan Johnson,""Looking High, High, High"",Anglais,2,25,,,,,,,,,,,,,"
1960,FI,2,Sweden,Suède,Siw Malmkvist,Alla andra får varann,Suédois,10,4,,,,,,,,,,,,,
